"flight_id","origin_code","destination_code","travel_time","cost"
"FL001950","AUV","MXX","60","604.3"
"FL001951","FTK","EGN","198","1293.55"
"FL001952","WRN","KBN","477","1487.96"
"FL001953","YVQ","PDP","258","131.77"
"FL001954","YAQ","HZV","563","1436.69"
"FL001955","PRV","OCS","346","822.26"
"FL001956","LLL","TRV","116","111.1"
"FL001957","DIQ","BSB","99","386.92"
"FL001958","SHT","MZH","68","602.8"
"FL001959","JCY","WLP","306","145.47"
"FL001960","SHL","KDL","382","1170.18"
"FL001961","LXR","SYO","446","1143.11"
"FL001962","ARX","LDE","102","1494.7"
"FL001963","PWO","TZX","58","332.63"
"FL001964","WRN","PRA","82","375.13"
"FL001965","DUA","COO","158","779.56"
"FL001966","AEU","BVO","122","71.65"
"FL001967","KUQ","GLD","519","628.3"
"FL001968","SRS","GMN","567","863.68"
"FL001969","KMI","SQV","573","814.19"
"FL001970","XYE","BPE","332","1009.08"
"FL001971","WAK","IAG","412","1399.83"
"FL001972","TEG","SHT","368","1065.08"
"FL001973","BRQ","ICN","501","1177.07"
"FL001974","MKW","BBZ","234","101.21"
"FL001975","MRR","ABL","594","797.5"
"FL001976","HTG","TII","317","1058.17"
"FL001977","SEW","TNC","175","94.94"
"FL001978","CAH","AJF","137","1300.87"
"FL001979","DYR","AJF","215","533.94"
"FL001980","UAC","SVC","578","1371.23"
"FL001981","WLP","YXQ","65","426.65"
"FL001982","XYE","NNG","185","1279.22"
"FL001983","KHE","TZX","532","546.84"
"FL001984","WHB","BZV","333","759.09"
"FL001985","SPA","ULP","572","898.46"
"FL001986","FOG","TCJ","127","1229.99"
"FL001987","NYM","SGK","73","1154.84"
"FL001988","RVK","MCC","122","689.1"
"FL001989","WUV","CEW","93","1478.03"
"FL001990","BGX","YTP","401","1236.11"
"FL001991","MGA","WHB","375","963.48"
"FL001992","JAV","URM","308","1095.77"
"FL001993","YZH","OIT","444","1387.55"
"FL001994","TWH","BPE","207","1308.63"
"FL001995","BZV","BNW","139","194.32"
"FL001996","BOX","LWY","70","662.14"
"FL001997","SAW","DRH","369","507.58"
"FL001998","LLT","MVE","498","598.89"
"FL001999","KSH","MKB","249","390.47"
"FL002000","IKS","JMO","125","428.81"
"FL002001","PAL","KXF","453","1472.32"
"FL002002","MNO","MFZ","143","603.37"
"FL002003","SYO","FLT","589","701.19"
"FL002004","MLB","CAH","436","1100.7"
"FL002005","GYL","BWQ","514","385.9"
"FL002006","YKY","JUU","491","768.23"
"FL002007","BZV","ATO","375","243.77"
"FL002008","GLD","DLH","547","757.2"
"FL002009","CEW","TJS","382","1182.43"
"FL002010","TJH","MLB","114","874.35"
"FL002011","BAB","TMM","337","1063.42"
"FL002012","PNK","EGN","216","1181.99"
"FL002013","KHE","MRR","537","1193.42"
"FL002014","BXG","LLT","51","525.92"
"FL002015","GLC","COO","587","1425.57"
"FL002016","CNI","TEG","249","1099.9"
"FL002017","URA","ATY","248","278.89"
"FL002018","ABG","PWK","581","461.3"
"FL002019","XYE","NGI","580","116.04"
"FL002020","LLE","KBC","565","975.59"
"FL002021","SZM","RSU","433","584.39"
"FL002022","BCT","HCJ","493","291.04"
"FL002023","WJR","TMX","183","802.74"
"FL002024","TPF","BCT","569","369.23"
"FL002025","MPJ","PDP","256","147.87"
"FL002026","BZV","YXQ","511","784.49"
"FL002027","KTA","PNA","454","632.33"
"FL002028","SGK","GHE","426","672.23"
"FL002029","MKW","FRZ","552","1220.67"
"FL002030","LTW","BZV","348","347.68"
"FL002031","CUI","TMM","183","1005.15"
"FL002032","GBT","ZGR","150","1318.6"
"FL002033","MXX","HWD","156","1259.87"
"FL002034","DYR","BTU","396","1327.34"
"FL002035","APT","WAK","425","879.65"
"FL002036","ONL","TBO","158","1400.13"
"FL002037","BHU","ZMH","161","1139.92"
"FL002038","BAB","HTG","526","1261.45"
"FL002039","BHB","AUP","252","1210.51"
"FL002040","MWE","AUP","504","392.91"
"FL002041","NCJ","SLC","79","361.1"
"FL002042","SQV","RKP","434","680.48"
"FL002043","TII","LAD","505","280.56"
"FL002044","BXY","HZV","500","459.55"
"FL002045","TRK","BXY","77","1287.41"
"FL002046","DUA","PRZ","383","345.42"
"FL002047","XYA","EUC","364","844.02"
"FL002048","HTM","GNT","585","1203.95"
"FL002049","EGN","OTQ","128","806.6"
"FL002050","LTW","FTK","133","1130.47"
"FL002051","MZO","MFK","68","395.67"
"FL002052","LLL","HGD","331","465.98"
"FL002053","GAY","HLH","488","907.56"
"FL002054","NVN","HZV","596","1469.51"
"FL002055","ICN","AAR","226","643.16"
"FL002056","NGI","YXQ","561","1319.95"
"FL002057","MWA","SZM","480","1308.9"
"FL002058","ZMH","KME","561","69.99"
"FL002059","TBM","URA","450","722.82"
"FL002060","INJ","MAJ","539","305.6"
"FL002061","SHT","MNO","146","643.51"
"FL002062","SZM","BSJ","418","628.42"
"FL002063","BDE","YMU","192","758.07"
"FL002064","JAV","WUV","303","1453.88"
"FL002065","SUO","PPV","141","454.41"
"FL002066","GTE","ANZ","298","147.29"
"FL002067","PPV","RJH","283","1222.48"
"FL002068","YKY","GLC","368","1323.02"
"FL002069","HZV","YXQ","352","1478.77"
"FL002070","GHE","GHM","511","1031.2"
"FL002071","EUC","WHB","271","1000.41"
"FL002072","SZM","YSI","233","643.25"
"FL002073","SHT","GRF","384","391"
"FL002074","LUV","NUW","179","355.15"
"FL002075","PGZ","NVN","177","412.43"
"FL002076","KMI","AAR","127","1397.92"
"FL002077","RPR","WHB","329","797.3"
"FL002078","LUV","CTB","598","528.3"
"FL002079","KSH","PRA","551","836.4"
"FL002080","COO","PDP","59","1100.4"
"FL002081","OTQ","YZH","576","758.57"
"FL002082","TZX","HCN","420","575.52"
"FL002083","TJS","LTW","127","1284.11"
"FL002084","TMX","GJA","444","779.38"
"FL002085","COO","CTB","79","991.64"
"FL002086","YUA","URM","158","594.84"
"FL002087","KUQ","TMX","546","1070.76"
"FL002088","SZN","TAP","581","107.26"
"FL002089","LKN","PUZ","485","1400.44"
"FL002090","MWE","IUE","49","403.66"
"FL002091","HGD","RHO","377","1288.89"
"FL002092","KXF","HTI","66","1115"
"FL002093","SAW","YOL","211","1158.86"
"FL002094","ZIG","BPE","483","959.56"
"FL002095","OIT","POD","445","974.7"
"FL002096","ZGR","HZV","407","363.06"
"FL002097","BSJ","HCJ","463","1169.16"
"FL002098","RVK","GWV","374","890.15"
"FL002099","RBS","ZMH","564","1183.91"
"FL002100","AUL","HCN","67","952.82"
"FL002101","YKY","PPV","557","484.04"
"FL002102","YOP","LUV","207","1095.13"
"FL002103","HNM","PPV","106","524.93"
"FL002104","NUK","SDC","483","1124.84"
"FL002105","HTM","WHB","306","369.49"
"FL002106","HTV","BCM","562","1488.48"
"FL002107","YAQ","BEW","208","1380.66"
"FL002108","YSI","GLD","265","737.2"
"FL002109","AJF","LKN","261","463.1"
"FL002110","XYE","BRQ","493","322.36"
"FL002111","ZMH","SZM","69","972.06"
"FL002112","BXG","BCM","396","198.32"
"FL002113","SZM","WAK","200","1270.5"
"FL002114","XYA","ZMH","171","1467.55"
"FL002115","DUA","GTE","309","1041.74"
"FL002116","MWE","MAJ","197","1094.21"
"FL002117","SQV","UTK","477","1275.67"
"FL002118","WYN","BSI","427","264.69"
"FL002119","TUS","NKD","262","576.04"
"FL002120","BNW","BUM","219","851.93"
"FL002121","TPF","JCY","535","419.65"
"FL002122","HNM","PNK","372","1094.84"
"FL002123","GMN","YOL","67","236.52"
"FL002124","XYA","MZO","197","707.41"
"FL002125","TJH","SGT","523","114.97"
"FL002126","LWY","GWV","107","816.98"
"FL002127","BSI","HTG","188","913.55"
"FL002128","MRV","LMD","463","1415.54"
"FL002129","NUW","PWK","374","1081.65"
"FL002130","LWY","YZH","595","372.11"
"FL002131","XYE","MWA","585","885.05"
"FL002132","RBS","PWO","189","718.37"
"FL002133","MCC","ABG","377","1356.17"
"FL002134","MRV","VPE","78","494.31"
"FL002135","NYM","OSW","457","910.1"
"FL002136","BSB","BKD","202","64.23"
"FL002137","ISL","LKN","326","1438.29"
"FL002138","GLC","PWO","577","1118.06"
"FL002139","MXX","MRR","594","679.84"
"FL002140","RSU","PRP","77","1416.82"
"FL002141","MIN","RVK","367","771.04"
"FL002142","CRI","SHT","325","549.57"
"FL002143","AAR","MNO","391","255.46"
"FL002144","XIN","INJ","556","136.38"
"FL002145","TRV","ULP","552","590.27"
"FL002146","MWA","KME","559","704.42"
"FL002147","WYN","AAR","358","1200.48"
"FL002148","NKD","ALF","314","848.11"
"FL002149","BUM","RVK","440","772.56"
"FL002150","NCJ","GWV","452","1222.61"
"FL002151","GJA","PPV","95","409.05"
"FL002152","ABG","OIT","296","1407.82"
"FL002153","DYR","YUA","408","1279.88"
"FL002154","WKK","CUI","536","889.81"
"FL002155","MIN","MKB","328","645.12"
"FL002156","NKD","HGD","74","401.15"
"FL002157","PDP","ANP","510","753.64"
"FL002158","CUI","WLP","398","1480.23"
"FL002159","YTP","KBC","475","1342.94"
"FL002160","TDN","KTA","326","293.8"
"FL002161","YOL","ALF","82","567.8"
"FL002162","HZV","LLE","557","937.75"
"FL002163","TJS","VYI","388","470.17"
"FL002164","XIN","SGT","334","1329.77"
"FL002165","HCJ","RKP","288","1306.92"
"FL002166","WYN","GHE","183","490.37"
"FL002167","BUM","JAV","384","807.2"
"FL002168","TJS","FTK","247","340.82"
"FL002169","ALF","LTW","598","1008.42"
"FL002170","MRR","MIB","190","300.05"
"FL002171","YXQ","AUL","359","855.14"
"FL002172","LSY","HCN","437","1370.95"
"FL002173","POD","EFK","476","573.99"
"FL002174","YKY","LLE","143","694.26"
"FL002175","ONL","PUJ","74","502"
"FL002176","HZB","PGD","430","1388.66"
"FL002177","SQV","YGH","410","1402.81"
"FL002178","KXF","SLC","176","657.46"
"FL002179","RPR","CRI","440","1150.78"
"FL002180","YOP","ACK","318","1425.39"
"FL002181","IGB","TAP","563","94.95"
"FL002182","MFZ","GLD","573","1481.61"
"FL002183","PPV","PNK","199","1321.79"
"FL002184","MRR","KMI","122","1141.01"
"FL002185","MVE","UTK","479","614.46"
"FL002186","TMF","TRV","366","1103.62"
"FL002187","TAO","GAY","470","1462.38"
"FL002188","GTE","YGH","64","1045.36"
"FL002189","NGI","KBC","236","531.56"
"FL002190","AXX","JAV","437","1157.7"
"FL002191","AXX","BGX","469","1178.62"
"FL002192","TUS","GAY","472","977.46"
"FL002193","MKB","IGB","169","1157.88"
"FL002194","TJS","KBC","186","330.73"
"FL002195","NVN","SVC","250","1292.18"
"FL002196","YKY","HZV","78","1139.64"
"FL002197","ARX","GJA","377","838.99"
"FL002198","PNA","MIE","200","1304.6"
"FL002199","OBC","DRI","552","91.99"
"FL002200","MCC","RVK","123","484.39"
"FL002201","RPR","RMS","513","1451.56"
"FL002202","WAK","CRI","473","307.12"
"FL002203","SHT","TBM","159","438.11"
"FL002204","KME","SUO","333","773.98"
"FL002205","SPA","MCC","188","1484.48"
"FL002206","GRF","AUL","60","521.01"
"FL002207","KTA","BRQ","503","1348.66"
"FL002208","WAK","CSK","143","519.07"
"FL002209","MLB","ANP","191","226.78"
"FL002210","VYI","LGR","352","415.18"
"FL002211","ZMH","KHE","429","711.8"
"FL002212","LIC","DRI","358","185.89"
"FL002213","HTM","NCJ","273","1497.48"
"FL002214","AJF","RHO","341","585.7"
"FL002215","IAG","JMO","203","1264.94"
"FL002216","ZGR","BTU","588","948.58"
"FL002217","SEW","UAC","154","384.94"
"FL002218","XCO","PGD","245","805.82"
"FL002219","SJP","MCC","136","542.39"
"FL002220","PRP","BKM","442","1015.48"
"FL002221","WRN","MHS","264","1178.08"
"FL002222","OIT","BCT","475","1376.34"
"FL002223","CWA","UKX","53","941.75"
"FL002224","LSY","HVK","489","1426.63"
"FL002225","ZGR","ANP","307","1093.34"
"FL002226","OIT","FRZ","323","200.45"
"FL002227","SGD","EFK","344","828.95"
"FL002228","SYJ","JCY","505","817.01"
"FL002229","LSY","CNI","68","1082.33"
"FL002230","DUS","LUV","487","1214.39"
"FL002231","HCJ","XIN","425","1052.36"
"FL002232","WHB","HWD","439","1129.52"
"FL002233","TDN","MGA","537","726.66"
"FL002234","IAG","BKD","513","717.86"
"FL002235","DUA","BUM","445","1397.53"
"FL002236","LLE","DUA","560","555.03"
"FL002237","PRV","SIP","492","328.22"
"FL002238","GBT","TPF","305","415.49"
"FL002239","NGI","BGX","380","836.75"
"FL002240","TAO","MIE","439","501.05"
"FL002241","AUP","WRN","224","1170.29"
"FL002242","ARZ","EUC","280","1225.96"
"FL002243","MFK","POD","307","324.83"
"FL002244","DUS","AAR","134","1318.02"
"FL002245","OSW","GYL","389","1352.79"
"FL002246","NUK","GHM","82","236.68"
"FL002247","HWD","LLE","147","681.55"
"FL002248","YFJ","KME","491","673.32"
"FL002249","XCO","RIE","459","1274.89"
"FL002250","LLT","YXQ","62","1074.1"
"FL002251","MLB","FTK","271","190.69"
"FL002252","NUW","TMX","470","653.91"
"FL002253","BSI","GEM","147","512.53"
"FL002254","ELZ","MIE","246","1009.67"
"FL002255","HNM","JCY","57","1027.73"
"FL002256","AUP","LDE","276","746.81"
"FL002257","SAW","TEG","376","155.13"
"FL002258","NVN","BXY","576","346.7"
"FL002259","LLL","TJS","507","1425.54"
"FL002260","PYR","APT","326","727.17"
"FL002261","BTU","SQV","558","1014.75"
"FL002262","PYR","SIP","175","1175.44"
"FL002263","XYE","NYM","108","1094.27"
"FL002264","MKB","GAY","335","167.46"
"FL002265","LXR","GTE","216","880.13"
"FL002266","CUI","TAP","207","334.49"
"FL002267","TRV","WYN","48","458.01"
"FL002268","SEW","RIE","346","1142.93"
"FL002269","TMF","TCJ","489","649.37"
"FL002270","PRV","AUV","244","483.5"
"FL002271","MIE","OIT","52","109.59"
"FL002272","LUV","DUA","81","1424.78"
"FL002273","HTV","TJH","250","329.82"
"FL002274","JAV","OBC","476","309.63"
"FL002275","CTB","GEM","539","251.59"
"FL002276","DUS","SGK","486","979.03"
"FL002277","AJF","GAY","58","884.72"
"FL002278","OCS","HCJ","48","1249.4"
"FL002279","MLF","SHL","465","1305.41"
"FL002280","INT","BHB","593","833.12"
"FL002281","LLT","MWA","536","382.64"
"FL002282","NNK","OSW","91","1149.18"
"FL002283","SYO","WKK","561","544.89"
"FL002284","AAR","BNW","496","1290.96"
"FL002285","HZB","MAJ","317","1270"
"FL002286","TDN","ATY","259","460.81"
"FL002287","AUV","CWA","387","1001.23"
"FL002288","BCT","HUA","315","380.52"
"FL002289","BQO","HCN","164","669.56"
"FL002290","ANP","MAR","374","331.69"
"FL002291","NGI","BCM","483","1408.23"
"FL002292","OUE","JAV","579","557.45"
"FL002293","LUV","WJR","509","507.51"
"FL002294","PUJ","MUC","225","672.21"
"FL002295","BGX","LIC","307","782.92"
"FL002296","MHS","AEU","365","1316.96"
"FL002297","HTG","TII","374","798.94"
"FL002298","MCC","WHB","479","720.88"
"FL002299","SAW","KME","357","1419.16"
"FL002300","SZN","ZGR","97","178.23"
"FL002301","TUS","CRI","296","460.09"
"FL002302","ANP","BWQ","298","920.65"
"FL002303","HZB","GWV","462","733.53"
"FL002304","LKN","LGR","295","1282.12"
"FL002305","TMF","TJS","488","748.04"
"FL002306","CEW","ZGR","230","1231.02"
"FL002307","NVN","BPE","338","729.12"
"FL002308","POD","ONL","445","380.25"
"FL002309","KDL","HTV","556","733.67"
"FL002310","APT","BUM","488","1445.21"
"FL002311","ICN","FTK","315","380.14"
"FL002312","LLE","URA","246","1055.43"
"FL002313","SHT","HGD","184","1196.34"
"FL002314","DIQ","NUW","47","252.7"
"FL002315","OBC","LLE","132","1064.66"
"FL002316","ANZ","LDE","51","991.4"
"FL002317","PRV","KBN","576","1076.44"
"FL002318","YMU","SEW","528","626.76"
"FL002319","PYR","PGZ","171","179.21"
"FL002320","IGB","BOX","142","1222.53"
"FL002321","SHL","MPJ","385","1317.49"
"FL002322","RMS","KAB","362","1350.36"
"FL002323","BSJ","SYO","340","550.49"
"FL002324","RAV","IAG","219","433.85"
"FL002325","SEW","MPJ","130","217.54"
"FL002326","BRQ","TAO","334","1312.71"
"FL002327","RSD","HUS","418","1234.78"
"FL002328","WHB","TZX","140","1248.12"
"FL002329","BDE","LTW","424","1227.54"
"FL002330","BPE","HTG","332","258.5"
"FL002331","SGK","MWA","222","613.82"
"FL002332","OTQ","KBN","185","85.33"
"FL002333","JMO","ULP","100","237.29"
"FL002334","SGK","MLB","294","576.55"
"FL002335","BXY","ZIG","61","449.89"
"FL002336","BHB","WUV","326","727.5"
"FL002337","NUW","SZN","532","1200.37"
"FL002338","NCJ","HTM","534","1275.15"
"FL002339","LBJ","SHL","129","489.5"
"FL002340","MXX","VYI","277","511.48"
"FL002341","LIC","TAO","208","667.21"
"FL002342","OIT","TEG","526","631.97"
"FL002343","WJR","SGT","319","975.8"
"FL002344","BBZ","GTN","533","352.9"
"FL002345","BVO","RKP","473","1133.12"
"FL002346","DIQ","BDE","378","87.02"
"FL002347","NYM","SWO","490","1417.55"
"FL002348","TJS","RHO","57","320.72"
"FL002349","SGT","HVK","414","932.82"
"FL002350","BDE","NYM","401","875.3"
"FL002351","MPJ","DUS","540","194.97"
"FL002352","GLD","YKY","454","166.34"
"FL002353","HTG","OBX","459","750.91"
"FL002354","EUC","GBT","413","270.34"
"FL002355","SGD","VPE","231","874.18"
"FL002356","YKY","PWK","313","1138.61"
"FL002357","KME","ARZ","218","623.15"
"FL002358","TUS","CRI","457","732.68"
"FL002359","MGA","TMM","548","306.56"
"FL002360","MAR","SRS","50","1271.54"
"FL002361","JMO","HNM","492","1451.87"
"FL002362","YOP","CWA","498","996.39"
"FL002363","SGD","ARX","352","327.63"
"FL002364","AUV","ANP","222","1377.79"
"FL002365","BKD","RAV","485","1062.69"
"FL002366","KAB","ATO","318","1306.45"
"FL002367","TMM","NGI","192","293.45"
"FL002368","PUJ","LWY","366","848.43"
"FL002369","BAB","ATY","69","806.32"
"FL002370","PYR","PUZ","236","1152.78"
"FL002371","PRA","BNP","231","152.15"
"FL002372","HVK","PNK","443","259.63"
"FL002373","OME","LDE","141","673.01"
"FL002374","ABL","ARZ","550","313.45"
"FL002375","DUA","OBC","468","242.68"
"FL002376","NGI","DIQ","535","872.7"
"FL002377","ABG","BZV","556","428.8"
"FL002378","LAD","RVK","487","753.44"
"FL002379","SRZ","SZM","155","450.31"
"FL002380","GLD","KHE","126","994.19"
"FL002381","OCS","MZO","199","1178.29"
"FL002382","BXY","RHO","508","1431.36"
"FL002383","POD","LMD","201","318.01"
"FL002384","WUV","MFZ","312","1276.25"
"FL002385","MFK","SQV","113","1089.11"
"FL002386","KGC","BDE","104","178.91"
"FL002387","WAK","TMF","393","1040.11"
"FL002388","HCJ","LLE","138","1225.87"
"FL002389","WRN","BOX","359","278.01"
"FL002390","MAJ","KBC","182","1195.95"
"FL002391","YMU","ULP","417","294.54"
"FL002392","JMO","FOG","448","898.62"
"FL002393","BVO","OSW","318","401.39"
"FL002394","MKW","AEU","51","204.84"
"FL002395","DRI","WAK","368","960.27"
"FL002396","GHM","RHO","510","1425.26"
"FL002397","TAP","AXX","259","985.26"
"FL002398","DIQ","KSH","306","1029.01"
"FL002399","GHM","MXX","347","1022.42"
"FL002400","RJH","NUK","357","891.51"
"FL002401","IKS","NNK","116","1155.3"
"FL002402","HTI","KAB","326","581.55"
"FL002403","IAG","TNC","118","318.41"
"FL002404","GHM","CNI","191","86.54"
"FL002405","MKB","BEW","301","129.62"
"FL002406","CSK","NYM","562","380.22"
"FL002407","OME","YAQ","441","1456.66"
"FL002408","UAC","ATO","217","168"
"FL002409","NTC","BZV","411","752.88"
"FL002410","YZH","CEW","491","1170.47"
"FL002411","IKS","YZH","346","328.77"
"FL002412","JCY","MNO","127","1359.44"
"FL002413","MZH","GHM","344","157.68"
"FL002414","DUS","PUZ","237","1329.13"
"FL002415","BOX","KIH","532","530.05"
"FL002416","MFZ","MVE","308","1148.58"
"FL002417","YXQ","MWA","348","808.26"
"FL002418","IGB","SAW","597","136.52"
"FL002419","LLT","TMF","90","359.75"
"FL002420","CWA","BQO","58","915.62"
"FL002421","BGX","MIE","544","582.97"
"FL002422","PDP","COO","374","231.21"
"FL002423","ISL","MFK","249","230.42"
"FL002424","LUV","CEA","352","680.21"
"FL002425","CAH","SYO","62","262.22"
"FL002426","BQO","ALF","567","475.48"
"FL002427","GLC","PAL","127","1201.04"
"FL002428","AEU","HTG","233","591.2"
"FL002429","XYA","XIN","409","646.5"
"FL002430","KGC","BOX","573","1373.41"
"FL002431","TNC","KHE","523","324.65"
"FL002432","RIE","BTU","518","698.85"
"FL002433","HTG","DIQ","411","1147.13"
"FL002434","HGD","OME","517","119.26"
"FL002435","GMN","SPA","507","522.25"
"FL002436","HLH","SRZ","426","810.2"
"FL002437","PRZ","BKD","176","1383.01"
"FL002438","OIT","HTI","486","691.21"
"FL002439","PGZ","NVN","420","515.41"
"FL002440","PUJ","WUV","531","1003.57"
"FL002441","NTC","SZN","409","1184.17"
"FL002442","CTB","POD","410","1495.65"
"FL002443","AEU","NUW","343","97.29"
"FL002444","NGI","ALF","499","1017.61"
"FL002445","ZIG","FRZ","459","658.05"
"FL002446","LLE","YUA","391","1486.23"
"FL002447","HUS","FLT","555","912.69"
"FL002448","SVC","MVE","196","223.8"
"FL002449","DEI","BCT","427","621.78"
"FL002450","HTI","KIH","68","1289.4"
"FL002451","GYL","COO","315","355.32"
"FL002452","PNA","PUJ","133","358.92"
"FL002453","KME","MCC","365","676.64"
"FL002454","MCC","SJP","54","1066.74"
"FL002455","YVQ","IUE","558","431.97"
"FL002456","IUE","MLB","483","1352.43"
"FL002457","GYL","WLP","205","206.41"
"FL002458","ABG","KHE","334","1261.71"
"FL002459","BUM","EFK","85","633.94"
"FL002460","YSI","NCJ","257","187.87"
"FL002461","DLH","HGD","206","345.54"
"FL002462","SGK","HSZ","102","459.65"
"FL002463","JUU","SYJ","217","749.81"
"FL002464","SEW","SYO","149","460.06"
"FL002465","OTQ","XCO","524","327.42"
"FL002466","CTB","MWA","193","1319.86"
"FL002467","SIP","ZIG","117","232.53"
"FL002468","BSJ","FOG","185","1013.66"
"FL002469","TMX","PGZ","154","1436.22"
"FL002470","TRV","XCO","567","776.1"
"FL002471","LBJ","MCC","568","1430.06"
"FL002472","PYR","TFS","518","800.21"
"FL002473","SZN","WRN","571","1293.94"
"FL002474","PNK","WAK","384","64.16"
"FL002475","YSI","RIE","438","373.23"
"FL002476","ABL","SEW","540","840.92"
"FL002477","DEI","ANZ","153","272.97"
"FL002478","POD","CSK","324","1301.3"
"FL002479","DIQ","EUC","525","732.31"
"FL002480","PYR","URA","465","705.16"
"FL002481","UAC","NUW","276","910.71"
"FL002482","BGX","YFJ","104","187.16"
"FL002483","BNW","WAK","329","578.37"
"FL002484","XYA","BEW","480","546.96"
"FL002485","NVN","INJ","164","738.27"
"FL002486","HSZ","SZN","560","740.55"
"FL002487","MNO","NYM","159","333.14"
"FL002488","KXF","RAV","537","244.82"
"FL002489","ISL","TWH","227","201.16"
"FL002490","MAR","KME","529","550.76"
"FL002491","CWA","BBZ","558","624.23"
"FL002492","HVK","RAV","590","1398.05"
"FL002493","TUS","GHM","237","1093.49"
"FL002494","IAG","TMX","379","326.66"
"FL002495","CUI","ABG","211","904.85"
"FL002496","IBI","LLT","466","177.66"
"FL002497","LLL","BSJ","435","954"
"FL002498","HTV","INT","473","1240.05"
"FL002499","KBN","BTU","562","1125.27"
"FL002500","SAW","MVE","463","274.68"
